451	0.050666093826293945	0.003908395767211914
137	0.014774799346923828	0.0011734962463378906
318	0.03611159324645996	0.002763032913208008
237	0.02899003028869629	0.0020427703857421875
1706	0.22693848609924316	0.014724254608154297
140	0.01505279541015625	0.001186370849609375
77	0.008147716522216797	0.0006487369537353516
71	0.007551431655883789	0.0005979537963867188
615	0.07082319259643555	0.005243539810180664
267	0.02909564971923828	0.0022759437561035156
274	0.030265331268310547	0.0023839473724365234
543	0.06183004379272461	0.004639625549316406
99	0.010605812072753906	0.0008628368377685547
212	0.0228426456451416	0.0018055438995361328
757	0.08846116065979004	0.006524324417114258
31	0.003205537796020508	0.00025653839111328125
398	0.044211387634277344	0.003417491912841797
180	0.019327878952026367	0.001550436019897461
257	0.02782893180847168	0.0022170543670654297
537	0.060785770416259766	0.004556894302368164
475	0.053392648696899414	0.0040187835693359375
927	0.11037778854370117	0.007870197296142578
387	0.042813777923583984	0.0032663345336914062
91	0.010164260864257812	0.0007641315460205078
313	0.03405404090881348	0.002636432647705078
859	0.10655856132507324	0.00722813606262207
494	0.05584883689880371	0.004178524017333984
267	0.029116392135620117	0.002257823944091797
1120	0.15682530403137207	0.012667655944824219
773	0.09009432792663574	0.00664067268371582
83	0.008759498596191406	0.0007112026214599609
375	0.04137277603149414	0.0031859874725341797
519	0.060626983642578125	0.004438638687133789
209	0.025482177734375	0.0017840862274169922
523	0.05890488624572754	0.004492282867431641
862	0.1015927791595459	0.007344245910644531
414	0.045864105224609375	0.0035707950592041016
359	0.039650678634643555	0.0030651092529296875
129	0.013735055923461914	0.0010945796966552734
389	0.04326057434082031	0.0033288002014160156
468	0.05280113220214844	0.004022359848022461
41	0.004341840744018555	0.0003407001495361328
107	0.011442422866821289	0.0009059906005859375
1316	0.1653132438659668	0.01125788688659668
370	0.040831565856933594	0.0032231807708740234
506	0.05823063850402832	0.0043659210205078125
1446	0.18572783470153809	0.012423038482666016
32	0.0033342838287353516	0.0002646446228027344
55	0.005706787109375	0.00046133995056152344
380	0.04202604293823242	0.003265857696533203
197	0.05842232704162598	0.0017473697662353516
1121	0.13706707954406738	0.009689569473266602
137	0.014657258987426758	0.001146554946899414
1000	0.12096571922302246	0.008529424667358398
69	0.010284900665283203	0.0005948543548583984
1277	0.15961074829101562	0.01109457015991211
449	0.050221920013427734	0.0038156509399414062
58	0.0061414241790771484	0.00048470497131347656
355	0.03998064994812012	0.003082275390625
374	0.041115760803222656	0.0031588077545166016
843	0.10004377365112305	0.007140636444091797
213	0.023073196411132812	0.0018055438995361328
288	0.03152155876159668	0.002474069595336914
